Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
BKR,Energy,XLE,2,rs + opciones,68.62,69.31,68.28,2.0,,1.117,1.007,13.89,,,0.32,https://www.tradingview.com/chart/?symbol=BKR
DVN,Energy,XLE,2,rs + opciones,48.13,48.62,47.89,2.0,,1.035,1.007,5.56,,,0.294,https://www.tradingview.com/chart/?symbol=DVN
IBM,Technology,XLK,2,absorcion + opciones,228.37,230.65,227.23,2.0,3.68,,,,,,0.483,https://www.tradingview.com/chart/?symbol=IBM
INTC,Technology,XLK,2,rs + gap,84.03,84.87,83.61,2.0,,1.231,1.017,26.82,,1.3,,https://www.tradingview.com/chart/?symbol=INTC
KMX,Consumer Cyclical,XLY,2,squeeze + opciones,38.16,38.54,37.97,2.0,,,,,0.576,,0.47,https://www.tradingview.com/chart/?symbol=KMX
MU,Technology,XLK,2,rs + gap,522.31,527.53,519.7,2.0,,1.128,1.017,16.23,,2.79,,https://www.tradingview.com/chart/?symbol=MU
ON,Technology,XLK,2,rs + opciones,99.43,100.42,98.93,2.0,,1.11,1.017,14.41,,,0.391,https://www.tradingview.com/chart/?symbol=ON
QCOM,Technology,XLK,2,rs + opciones,147.61,149.08,146.87,2.0,,1.057,1.017,8.89,,,0.279,https://www.tradingview.com/chart/?symbol=QCOM
SLB,Energy,XLE,2,rs + opciones,55.53,56.09,55.25,2.0,,1.032,1.007,5.23,,,0.384,https://www.tradingview.com/chart/?symbol=SLB
VZ,Communication Services,XLC,2,gap + opciones,47.78,48.25,47.54,2.0,,,,,,2.25,0.354,https://www.tradingview.com/chart/?symbol=VZ
