ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
URA,3,Discount,43.92,5.0,13572.0,38.4,Alcista Debil
ASTS,3,Discount,65.62,1.0,101389.0,36.2,Alcista Debil
HMY,3,Discount,15.12,1.0,23362.0,42.4,Alcista Debil
