ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
PAGS,3,Discount,9.3,3.0,4626.0,44.9,Alcista Debil
META,3,Discount,603.5,24.0,37520.0,43.1,Alcista Debil
SLV,3,Discount,68.69,1.0,102492.0,47.8,Alcista Debil
GLD,3,Discount,413.53,50.0,12341.0,43.2,Alcista Debil
GOLD,3,Discount,40.42,2.0,30155.0,42.6,Alcista Debil
ANF,3,Near Discount,76.52,1.0,114175.0,45.1,Alcista Debil
PLTR,3,Near Discount,152.41,3.0,75804.0,59.9,Alcista Debil
