ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
META,4,Discount,598.86,24.0,36925.0,39.2,Alcista Debil
HMY,4,Discount,18.13,1.0,26829.0,61.8,Alcista Debil
ASTS,4,Near Discount,82.55,1.0,122157.0,53.2,Alcista Debil
GOLD,3,Discount,43.38,2.0,32097.0,44.3,Alcista Debil
BMA,3,Discount,74.73,10.0,11059.0,49.3,Alcista Debil
CRES.BA,3,Discount,1656.0,1.0,1656.0,43.4,Alcista Debil
BBAR.BA,3,Near Discount,7675.0,1.0,7675.0,53.1,Alcista Debil
