ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
PLTR,3,Near Discount,160.84,3.0,78838.0,60.6,Alcista Debil
SUPV,4,Near Discount,8.86,5.0,2606.0,46.1,Alcista Debil
ALUA.BA,4,Discount,797.0,1.0,797.0,41.1,Alcista Debil
CVH.BA,3,Discount,6980.0,1.0,6980.0,46.0,Alcista Debil
TXAR.BA,3,Discount,631.0,1.0,631.0,45.4,Alcista Debil
COME.BA,3,Near Discount,45.79,1.0,45.79,52.1,Alcista Debil
