ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
GOLD,4,Near Discount,43.13,2.0,32065.0,51.1,Alcista Debil
ANF,3,Discount,74.78,1.0,111190.0,39.4,Alcista Debil
HMY,3,Discount,18.03,1.0,26809.0,57.8,Alcista Debil
BAC,3,Near Discount,52.2,4.0,19404.0,55.4,Alcista Debil
CRES.BA,4,Discount,1681.0,1.0,1681.0,53.6,Alcista Debil
EDN.BA,4,Near Discount,1818.0,1.0,1818.0,47.4,Alcista Debil
BYMA.BA,3,Discount,287.25,1.0,287.25,42.6,Alcista Debil
