ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
ANF,4,Near Discount,91.37,1.0,134762.0,52.3,Alcista Debil
PLTR,3,Discount,146.28,3.0,71916.0,47.4,Alcista Debil
AAPL,3,Discount,253.79,20.0,18716.0,47.4,Alcista Debil
BITF,3,Near Discount,1.95,0.2,14380.0,41.3,Alcista Debil
CVH.BA,3,Discount,7100.0,1.0,7100.0,50.5,Alcista Debil
