Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
MOH,Healthcare,XLV,2,rs + opciones,201.0,203.01,200.0,2.0,,1.043,1.078,8.75,,,0.456,https://www.tradingview.com/chart/?symbol=MOH
NVR,Consumer Cyclical,XLY,2,rs + gap,6404.33,6468.38,6372.31,2.0,,1.062,1.019,4.66,,1.47,,https://www.tradingview.com/chart/?symbol=NVR
NWL,Consumer Defensive,XLP,2,rs + opciones,4.38,4.42,4.35,2.0,,1.233,1.06,26.48,,,0.132,https://www.tradingview.com/chart/?symbol=NWL
OKE,Energy,XLE,2,rs + opciones,87.0,87.87,86.56,2.0,,1.033,1.004,0.29,,,0.185,https://www.tradingview.com/chart/?symbol=OKE
PCAR,Industrials,XLI,2,rs + opciones,117.61,118.79,117.02,2.0,,1.035,1.028,2.82,,,0.17,https://www.tradingview.com/chart/?symbol=PCAR
LOW,Consumer Cyclical,XLY,2,rs + opciones,214.24,216.38,213.16,2.0,,1.047,1.019,3.17,,,0.111,https://www.tradingview.com/chart/?symbol=LOW
MKC,Consumer Defensive,XLP,2,rs + opciones,49.2,49.7,48.96,2.0,,1.037,1.06,6.3,,,0.359,https://www.tradingview.com/chart/?symbol=MKC
PH,Industrials,XLI,2,rs + opciones,891.72,900.64,887.26,2.0,,1.055,1.028,4.81,,,0.306,https://www.tradingview.com/chart/?symbol=PH
PG,Consumer Defensive,XLP,2,rs + opciones,148.2,149.68,147.46,2.0,,1.031,1.06,5.71,,,0.25,https://www.tradingview.com/chart/?symbol=PG
PPG,Basic Materials,XLB,2,rs + gap,115.13,116.28,114.55,2.0,,1.066,1.003,3.36,,1.4,,https://www.tradingview.com/chart/?symbol=PPG
PNR,Industrials,XLI,2,rs + opciones,73.93,74.67,73.56,2.0,,1.041,1.028,3.47,,,0.395,https://www.tradingview.com/chart/?symbol=PNR
RL,Consumer Cyclical,XLY,2,rs + gap,386.38,390.24,384.45,2.0,,1.091,1.019,7.5,,1.46,,https://www.tradingview.com/chart/?symbol=RL
RTX,Industrials,XLI,2,rs + opciones,180.95,182.76,180.05,2.0,,1.055,1.028,4.87,,,0.183,https://www.tradingview.com/chart/?symbol=RTX
SBUX,Consumer Cyclical,XLY,2,rs + opciones,97.53,98.51,97.04,2.0,,1.032,1.019,1.71,,,0.261,https://www.tradingview.com/chart/?symbol=SBUX
POOL,Industrials,XLI,2,rs + opciones,191.85,193.77,190.89,2.0,,1.069,1.028,6.18,,,0.071,https://www.tradingview.com/chart/?symbol=POOL
SHW,Basic Materials,XLB,2,rs + opciones,307.73,310.81,306.19,2.0,,1.07,1.003,3.79,,,0.497,https://www.tradingview.com/chart/?symbol=SHW
TEL,Technology,XLK,2,gap + opciones,207.06,209.13,206.02,2.0,,,,,,2.18,0.166,https://www.tradingview.com/chart/?symbol=TEL
TJX,Consumer Cyclical,XLY,2,rs + opciones,163.55,165.19,162.74,2.0,,1.051,1.019,3.58,,,5.225,https://www.tradingview.com/chart/?symbol=TJX
TSCO,Consumer Cyclical,XLY,2,rs + opciones,30.21,30.51,30.06,2.0,,1.052,1.019,3.67,,,0.381,https://www.tradingview.com/chart/?symbol=TSCO
UNH,Healthcare,XLV,2,rs + opciones,409.74,413.84,407.69,2.0,,1.043,1.078,8.68,,,0.234,https://www.tradingview.com/chart/?symbol=UNH
VTRS,Healthcare,XLV,2,gap + opciones,15.99,16.15,15.92,2.0,,,,,,1.26,0.237,https://www.tradingview.com/chart/?symbol=VTRS
WST,Healthcare,XLV,2,gap + opciones,330.89,334.2,329.24,2.0,,,,,,2.41,0.201,https://www.tradingview.com/chart/?symbol=WST
WYNN,Consumer Cyclical,XLY,2,rs + opciones,108.35,109.43,107.81,2.0,,1.048,1.019,3.24,,,0.476,https://www.tradingview.com/chart/?symbol=WYNN
