ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
GOLD,4,Near Discount,41.78,2.0,30882.0,46.1,Alcista Debil
PAGS,3,Discount,9.32,3.0,4593.0,44.1,Alcista Debil
ANF,3,Near Discount,76.49,1.0,113075.0,42.0,Alcista Debil
BAC,3,Near Discount,51.49,4.0,19029.0,50.5,Alcista Debil
SUPV,3,Near Discount,8.36,5.0,2472.0,50.1,Alcista Debil
BMA,3,Near Discount,78.33,10.0,11580.0,58.3,Alcista Debil
CRES.BA,3,Discount,1642.0,1.0,1642.0,48.5,Alcista Debil
EDN.BA,3,Near Discount,1840.0,1.0,1840.0,48.7,Alcista Debil
