ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
SLV,3,Discount,65.94,1.0,98521.0,44.2,Alcista Debil
ASTS,3,Discount,68.43,1.0,102241.0,37.2,Alcista Debil
GOLD,3,Discount,42.64,2.0,31854.0,39.4,Alcista Debil
CRES.BA,4,Discount,1655.0,1.0,1655.0,41.7,Alcista Debil
BBAR.BA,4,Discount,6935.0,1.0,6935.0,39.1,Alcista Debil
COME.BA,4,Near Discount,44.12,1.0,44.12,36.7,Alcista Debil
EDN.BA,3,Near Discount,1826.0,1.0,1826.0,36.5,Alcista Debil
