Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
AIG,Financial Services,XLF,4,absorcion + rs + gap + opciones,78.15,78.93,77.76,2.0,2.53,1.04,1.001,5.42,,4.26,0.294,https://www.tradingview.com/chart/?symbol=AIG
LLY,Healthcare,XLV,3,rs + gap + opciones,972.52,982.25,967.66,2.0,,1.098,1.007,12.01,,1.54,0.494,https://www.tradingview.com/chart/?symbol=LLY
APD,Basic Materials,XLB,2,gap + opciones,303.12,306.15,301.6,2.0,,,,,,1.32,0.11,https://www.tradingview.com/chart/?symbol=APD
EFX,Industrials,XLI,2,squeeze + gap,174.21,175.95,173.34,2.0,,,,,0.584,1.49,,https://www.tradingview.com/chart/?symbol=EFX
CBOE,Financial Services,XLF,2,rs + gap,326.39,329.65,324.76,2.0,,1.079,1.001,9.37,,4.76,,https://www.tradingview.com/chart/?symbol=CBOE
KDP,Consumer Defensive,XLP,2,squeeze + opciones,29.39,29.68,29.24,2.0,,,,,0.565,,0.331,https://www.tradingview.com/chart/?symbol=KDP
LUV,Industrials,XLI,2,squeeze + opciones,38.51,38.89,38.31,2.0,,,,,0.563,,0.118,https://www.tradingview.com/chart/?symbol=LUV
MSFT,Technology,XLK,2,gap + opciones,412.9,417.03,410.84,2.0,,,,,,1.23,0.361,https://www.tradingview.com/chart/?symbol=MSFT
ORCL,Technology,XLK,2,squeeze + gap,168.52,170.21,167.68,2.0,,,,,0.586,3.12,,https://www.tradingview.com/chart/?symbol=ORCL
SBUX,Consumer Cyclical,XLY,2,rs + opciones,106.62,107.68,106.08,2.0,,1.074,1.001,8.92,,,0.323,https://www.tradingview.com/chart/?symbol=SBUX
SNPS,Technology,XLK,2,gap + opciones,488.11,492.99,485.67,2.0,,,,,,1.77,0.412,https://www.tradingview.com/chart/?symbol=SNPS
TTD,Communication Services,XLC,2,gap + opciones,24.28,24.52,24.16,2.0,,,,,,3.18,0.328,https://www.tradingview.com/chart/?symbol=TTD
VRSN,Technology,XLK,2,squeeze + opciones,270.33,273.03,268.98,2.0,,,,,0.554,,0.391,https://www.tradingview.com/chart/?symbol=VRSN
