ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
IBM,3,Discount,253.47,15.0,24663.0,56.7,Alcista Debil
STNE,3,Discount,15.1,3.0,7346.0,56.9,Alcista Debil
HMY,3,Discount,18.67,1.0,27249.0,63.7,Alcista Debil
NU,3,Discount,15.34,2.0,11194.0,58.1,Alcista Debil
PLTR,3,Discount,146.39,3.0,71219.0,52.2,Alcista Debil
ASTS,3,Near Discount,85.53,1.0,124831.0,46.4,Alcista Debil
BMA,3,Near Discount,81.99,10.0,11966.0,60.6,Alcista Debil
