ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
SLV,3,Discount,67.71,1.0,100766.0,45.5,Alcista Debil
GLD,3,Discount,410.23,50.0,12210.0,40.3,Alcista Debil
ANF,3,Discount,75.0,1.0,111615.0,42.4,Alcista Debil
GOLD,3,Discount,40.26,2.0,29957.0,40.9,Alcista Debil
