ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
ASTS,3,Discount,63.87,1.0,95428.0,34.1,Alcista Debil
SLV,3,Discount,65.91,1.0,98476.0,44.2,Alcista Debil
GOLD,3,Discount,42.93,2.0,32071.0,40.7,Alcista Debil
SUPV,3,Near Discount,8.14,5.0,2432.0,36.1,Alcista Debil
CRES.BA,4,Discount,1657.0,1.0,1657.0,42.1,Alcista Debil
COME.BA,4,Near Discount,43.64,1.0,43.64,35.4,Alcista Debil
EDN.BA,3,Near Discount,1820.0,1.0,1820.0,36.1,Alcista Debil
