ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
ANF,4,Near Discount,79.52,1.0,120886.0,51.6,Alcista Debil
GOLD,3,Discount,40.46,2.0,30754.0,45.1,Alcista Debil
HMY,3,Near Discount,15.34,1.0,23320.0,38.9,Alcista Debil
