Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
AXON,Industrials,XLI,3,rs + gap + opciones,552.55,558.08,549.79,2.0,,1.18,1.009,20.98,,2.12,1.234,https://www.tradingview.com/chart/?symbol=AXON
GLW,Technology,XLK,3,absorcion + rs + opciones,261.08,263.7,259.78,2.0,2.71,1.228,1.016,26.84,,,0.681,https://www.tradingview.com/chart/?symbol=GLW
AMD,Technology,XLK,2,rs + gap,564.58,570.22,561.75,2.0,,1.052,1.016,8.63,,1.32,,https://www.tradingview.com/chart/?symbol=AMD
BBWI,Consumer Cyclical,XLY,2,rs + opciones,22.97,23.19,22.85,2.0,,1.036,1.0,5.3,,,0.389,https://www.tradingview.com/chart/?symbol=BBWI
BIIB,Healthcare,XLV,2,rs + opciones,216.26,218.42,215.18,2.0,,1.044,1.021,8.35,,,0.186,https://www.tradingview.com/chart/?symbol=BIIB
CDW,Technology,XLK,2,rs + opciones,140.64,142.05,139.94,2.0,,1.046,1.016,8.0,,,0.376,https://www.tradingview.com/chart/?symbol=CDW
CF,Basic Materials,XLB,2,gap + opciones,109.1,110.19,108.55,2.0,,,,,,2.4,0.188,https://www.tradingview.com/chart/?symbol=CF
CMG,Consumer Cyclical,XLY,2,rs + opciones,33.64,33.98,33.47,2.0,,1.044,1.0,6.15,,,0.422,https://www.tradingview.com/chart/?symbol=CMG
CRL,Healthcare,XLV,2,rs + opciones,225.86,228.12,224.73,2.0,,1.077,1.021,11.76,,,0.216,https://www.tradingview.com/chart/?symbol=CRL
CTAS,Industrials,XLI,2,squeeze + opciones,168.51,170.2,167.67,2.0,,,,,0.584,,0.182,https://www.tradingview.com/chart/?symbol=CTAS
ASML,Technology,XLK,2,rs + gap,1969.22,1988.91,1959.37,2.0,,1.082,1.016,11.71,,1.71,,https://www.tradingview.com/chart/?symbol=ASML
DHI,Consumer Cyclical,XLY,2,squeeze + opciones,163.76,165.39,162.94,2.0,,,,,0.51,,0.329,https://www.tradingview.com/chart/?symbol=DHI
FCX,Basic Materials,XLB,2,gap + opciones,62.79,63.42,62.48,2.0,,,,,,2.21,0.069,https://www.tradingview.com/chart/?symbol=FCX
HON,Industrials,XLI,2,absorcion + opciones,222.97,225.2,221.86,2.0,2.96,,,,,,0.075,https://www.tradingview.com/chart/?symbol=HON
INTC,Technology,XLK,2,rs + opciones,140.45,141.85,139.75,2.0,,1.033,1.016,6.68,,,0.403,https://www.tradingview.com/chart/?symbol=INTC
JBHT,Industrials,XLI,2,rs + opciones,287.58,290.46,286.15,2.0,,1.042,1.009,6.89,,,0.463,https://www.tradingview.com/chart/?symbol=JBHT
LRCX,Technology,XLK,2,rs + gap,427.02,431.29,424.88,2.0,,1.103,1.016,13.93,,1.31,,https://www.tradingview.com/chart/?symbol=LRCX
MRNA,Healthcare,XLV,2,rs + opciones,71.94,72.66,71.59,2.0,,1.147,1.021,19.07,,,0.305,https://www.tradingview.com/chart/?symbol=MRNA
MRVL,Technology,XLK,2,rs + opciones,297.72,300.7,296.23,2.0,,1.042,1.016,7.6,,,0.465,https://www.tradingview.com/chart/?symbol=MRVL
PHM,Consumer Cyclical,XLY,2,squeeze + opciones,137.6,138.98,136.91,2.0,,,,,0.546,,0.178,https://www.tradingview.com/chart/?symbol=PHM
PNR,Industrials,XLI,2,squeeze + opciones,76.38,77.14,75.99,2.0,,,,,0.537,,0.345,https://www.tradingview.com/chart/?symbol=PNR
PTC,Technology,XLK,2,squeeze + opciones,112.74,113.87,112.18,2.0,,,,,0.536,,0.13,https://www.tradingview.com/chart/?symbol=PTC
ROK,Industrials,XLI,2,absorcion + rs,492.93,497.86,490.47,2.0,4.89,1.044,1.009,7.07,,,,https://www.tradingview.com/chart/?symbol=ROK
RTX,Industrials,XLI,2,squeeze + opciones,189.1,191.0,188.16,2.0,,,,,0.584,,0.016,https://www.tradingview.com/chart/?symbol=RTX
TDY,Technology,XLK,2,rs + opciones,671.24,677.96,667.89,2.0,,1.062,1.016,9.65,,,0.212,https://www.tradingview.com/chart/?symbol=TDY
TSLA,Consumer Cyclical,XLY,2,rs + opciones,416.77,420.94,414.69,2.0,,1.092,1.0,10.98,,,0.502,https://www.tradingview.com/chart/?symbol=TSLA
ZS,Technology,XLK,2,rs + opciones,140.63,142.04,139.93,2.0,,1.07,1.016,10.5,,,0.342,https://www.tradingview.com/chart/?symbol=ZS
