Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
AMAT,Technology,XLK,3,rs + squeeze + gap,382.45,386.27,380.54,2.0,,1.03,1.021,8.1,0.57,6.62,,https://www.tradingview.com/chart/?symbol=AMAT
BALL,Consumer Cyclical,XLY,3,squeeze + gap + opciones,61.22,61.83,60.91,2.0,,,,,0.585,1.89,0.124,https://www.tradingview.com/chart/?symbol=BALL
AVGO,Technology,XLK,3,rs + gap + opciones,344.44,347.88,342.72,2.0,,1.047,1.021,9.87,,5.3,0.697,https://www.tradingview.com/chart/?symbol=AVGO
BSX,Healthcare,XLV,3,squeeze + gap + opciones,62.84,63.47,62.52,2.0,,,,,0.592,1.58,0.401,https://www.tradingview.com/chart/?symbol=BSX
BR,Technology,XLK,3,squeeze + gap + opciones,162.07,163.69,161.26,2.0,,,,,0.528,1.89,0.198,https://www.tradingview.com/chart/?symbol=BR
GDDY,Technology,XLK,3,squeeze + gap + opciones,84.01,84.85,83.59,2.0,,,,,0.555,1.42,0.178,https://www.tradingview.com/chart/?symbol=GDDY
EW,Healthcare,XLV,3,squeeze + gap + opciones,82.34,83.16,81.93,2.0,,,,,0.572,1.46,0.277,https://www.tradingview.com/chart/?symbol=EW
DOV,Industrials,XLI,3,squeeze + gap + opciones,214.24,216.38,213.16,2.0,,,,,0.573,3.7,0.133,https://www.tradingview.com/chart/?symbol=DOV
DXCM,Healthcare,XLV,3,squeeze + gap + opciones,65.58,66.24,65.26,2.0,,,,,0.572,3.07,0.385,https://www.tradingview.com/chart/?symbol=DXCM
EL,Consumer Defensive,XLP,3,squeeze + gap + opciones,71.97,72.69,71.61,2.0,,,,,0.506,4.18,0.089,https://www.tradingview.com/chart/?symbol=EL
CFG,Financial Services,XLF,3,squeeze + gap + opciones,63.27,63.9,62.95,2.0,,,,,0.598,3.41,0.369,https://www.tradingview.com/chart/?symbol=CFG
FSLR,Technology,XLK,3,squeeze + gap + opciones,200.67,202.68,199.67,2.0,,,,,0.589,3.47,0.498,https://www.tradingview.com/chart/?symbol=FSLR
TDY,Technology,XLK,3,squeeze + gap + opciones,654.62,661.17,651.35,2.0,,,,,0.558,2.91,0.5,https://www.tradingview.com/chart/?symbol=TDY
MET,Financial Services,XLF,3,squeeze + gap + opciones,73.66,74.4,73.29,2.0,,,,,0.473,2.81,0.484,https://www.tradingview.com/chart/?symbol=MET
MCO,Financial Services,XLF,3,squeeze + gap + opciones,454.83,459.38,452.56,2.0,,,,,0.55,2.8,0.265,https://www.tradingview.com/chart/?symbol=MCO
JCI,Industrials,XLI,3,squeeze + gap + opciones,138.44,139.82,137.75,2.0,,,,,0.573,3.63,0.372,https://www.tradingview.com/chart/?symbol=JCI
KLAC,Technology,XLK,3,rs + squeeze + gap,1644.7,1661.14,1636.47,2.0,,1.032,1.021,8.22,0.525,7.31,,https://www.tradingview.com/chart/?symbol=KLAC
HUBB,Industrials,XLI,3,squeeze + gap + opciones,518.41,523.59,515.81,2.0,,,,,0.584,4.73,0.216,https://www.tradingview.com/chart/?symbol=HUBB
INTC,Technology,XLK,3,rs + gap + opciones,56.72,57.29,56.44,2.0,,1.126,1.021,18.09,,4.46,0.565,https://www.tradingview.com/chart/?symbol=INTC
PANW,Technology,XLK,3,rs + gap + opciones,175.98,177.74,175.1,2.0,,1.044,1.021,9.53,,2.42,0.393,https://www.tradingview.com/chart/?symbol=PANW
TT,Industrials,XLI,3,squeeze + gap + opciones,448.19,452.67,445.95,2.0,,,,,0.456,3.95,0.37,https://www.tradingview.com/chart/?symbol=TT
TRMB,Technology,XLK,3,squeeze + gap + opciones,67.0,67.67,66.67,2.0,,,,,0.567,4.42,0.229,https://www.tradingview.com/chart/?symbol=TRMB
TER,Technology,XLK,3,rs + squeeze + gap,344.73,348.18,343.01,2.0,,1.053,1.021,10.42,0.596,7.35,,https://www.tradingview.com/chart/?symbol=TER
BDX,Healthcare,XLV,2,gap + opciones,157.26,158.83,156.47,2.0,,,,,,1.92,0.102,https://www.tradingview.com/chart/?symbol=BDX
CARR,Industrials,XLI,2,squeeze + gap,58.1,58.68,57.81,2.0,,,,,0.452,4.62,,https://www.tradingview.com/chart/?symbol=CARR
BX,Financial Services,XLF,2,gap + opciones,116.98,118.15,116.4,2.0,,,,,,4.21,0.358,https://www.tradingview.com/chart/?symbol=BX
BLK,Financial Services,XLF,2,squeeze + gap,1009.81,1019.91,1004.76,2.0,,,,,0.57,4.54,,https://www.tradingview.com/chart/?symbol=BLK
CDNS,Technology,XLK,2,squeeze + gap,287.72,290.6,286.28,2.0,,,,,0.569,3.44,,https://www.tradingview.com/chart/?symbol=CDNS
DD,Basic Materials,XLB,2,squeeze + gap,47.01,47.48,46.77,2.0,,,,,0.5,3.71,,https://www.tradingview.com/chart/?symbol=DD
CSCO,Technology,XLK,2,gap + opciones,82.14,82.96,81.73,2.0,,,,,,2.01,0.221,https://www.tradingview.com/chart/?symbol=CSCO
CRWD,Technology,XLK,2,rs + gap,436.91,441.28,434.73,2.0,,1.059,1.021,11.09,,3.9,,https://www.tradingview.com/chart/?symbol=CRWD
EFX,Industrials,XLI,2,squeeze + gap,186.7,188.57,185.77,2.0,,,,,0.6,3.48,,https://www.tradingview.com/chart/?symbol=EFX
EMR,Industrials,XLI,2,rs + gap,143.17,144.6,142.45,2.0,,1.049,1.004,8.16,,4.99,,https://www.tradingview.com/chart/?symbol=EMR
CMG,Consumer Cyclical,XLY,2,gap + opciones,34.03,34.37,33.85,2.0,,,,,,4.75,0.238,https://www.tradingview.com/chart/?symbol=CMG
CMI,Industrials,XLI,2,rs + gap,584.74,590.59,581.82,2.0,,1.031,1.004,6.3,,4.35,,https://www.tradingview.com/chart/?symbol=CMI
FCX,Basic Materials,XLB,2,squeeze + gap,64.64,65.29,64.32,2.0,,,,,0.52,7.38,,https://www.tradingview.com/chart/?symbol=FCX
F,Consumer Cyclical,XLY,2,gap + opciones,12.11,12.24,12.05,2.0,,,,,,3.82,0.462,https://www.tradingview.com/chart/?symbol=F
FDX,Industrials,XLI,2,squeeze + gap,367.59,371.26,365.75,2.0,,,,,0.521,1.96,,https://www.tradingview.com/chart/?symbol=FDX
FFIV,Technology,XLK,2,squeeze + gap,311.47,314.58,309.91,2.0,,,,,0.543,1.81,,https://www.tradingview.com/chart/?symbol=FFIV
FIS,Technology,XLK,2,squeeze + gap,46.96,47.43,46.73,2.0,,,,,0.545,1.51,,https://www.tradingview.com/chart/?symbol=FIS
BEN,Financial Services,XLF,2,gap + opciones,24.85,25.1,24.73,2.0,,,,,,4.33,0.152,https://www.tradingview.com/chart/?symbol=BEN
BAC,Financial Services,XLF,2,gap + opciones,51.55,52.07,51.29,2.0,,,,,,3.3,0.316,https://www.tradingview.com/chart/?symbol=BAC
CLX,Consumer Defensive,XLP,2,gap + opciones,107.17,108.24,106.63,2.0,,,,,,2.59,0.417,https://www.tradingview.com/chart/?symbol=CLX
