ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
META,3,Discount,563.85,24.0,35875.0,39.5,Alcista Debil
COIN,3,Near Discount,164.84,27.0,9323.0,44.3,Alcista Debil
HMY,3,Near Discount,16.14,1.0,24646.0,46.7,Alcista Debil
URA,3,Near Discount,46.8,5.0,14293.0,45.0,Alcista Debil
