Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
ALL,Financial Services,XLF,3,rs + gap + opciones,236.61,238.98,235.43,2.0,,1.064,1.014,6.31,,1.23,0.436,https://www.tradingview.com/chart/?symbol=ALL
AJG,Financial Services,XLF,3,rs + gap + opciones,224.7,226.94,223.57,2.0,,1.075,1.014,7.47,,1.25,0.369,https://www.tradingview.com/chart/?symbol=AJG
ORLY,Consumer Cyclical,XLY,3,rs + gap + opciones,89.77,90.67,89.32,2.0,,1.047,1.016,4.83,,1.54,0.406,https://www.tradingview.com/chart/?symbol=ORLY
PTC,Technology,XLK,3,squeeze + gap + opciones,115.18,116.33,114.6,2.0,,,,,0.534,1.24,0.141,https://www.tradingview.com/chart/?symbol=PTC
INCY,Healthcare,XLV,3,rs + gap + opciones,115.14,116.29,114.56,2.0,,1.042,1.081,11.07,,2.25,0.349,https://www.tradingview.com/chart/?symbol=INCY
ABNB,Consumer Cyclical,XLY,2,rs + opciones,144.87,146.32,144.15,2.0,,1.039,1.016,4.08,,,0.422,https://www.tradingview.com/chart/?symbol=ABNB
BAX,Healthcare,XLV,2,rs + opciones,22.09,22.31,21.98,2.0,,1.054,1.081,12.36,,,0.422,https://www.tradingview.com/chart/?symbol=BAX
AVY,Consumer Cyclical,XLY,2,rs + opciones,165.6,167.26,164.77,2.0,,1.05,1.016,5.16,,,0.393,https://www.tradingview.com/chart/?symbol=AVY
AAL,Industrials,XLI,2,rs + opciones,17.91,18.08,17.82,2.0,,1.111,1.017,11.35,,,0.226,https://www.tradingview.com/chart/?symbol=AAL
BBWI,Consumer Cyclical,XLY,2,rs + opciones,22.86,23.09,22.75,2.0,,1.163,1.016,16.48,,,0.437,https://www.tradingview.com/chart/?symbol=BBWI
CARR,Industrials,XLI,2,rs + opciones,74.43,75.17,74.06,2.0,,1.033,1.017,3.59,,,0.317,https://www.tradingview.com/chart/?symbol=CARR
CB,Financial Services,XLF,2,rs + gap,336.41,339.77,334.73,2.0,,1.035,1.014,3.45,,1.27,,https://www.tradingview.com/chart/?symbol=CB
BRO,Financial Services,XLF,2,rs + gap,63.06,63.7,62.75,2.0,,1.083,1.014,8.28,,2.5,,https://www.tradingview.com/chart/?symbol=BRO
BDX,Healthcare,XLV,2,rs + opciones,155.98,157.54,155.2,2.0,,1.04,1.081,10.85,,,0.258,https://www.tradingview.com/chart/?symbol=BDX
CINF,Financial Services,XLF,2,rs + opciones,181.04,182.85,180.13,2.0,,1.056,1.014,5.55,,,0.157,https://www.tradingview.com/chart/?symbol=CINF
CLX,Consumer Defensive,XLP,2,rs + opciones,97.24,98.21,96.75,2.0,,1.036,1.051,7.33,,,0.211,https://www.tradingview.com/chart/?symbol=CLX
CMCSA,Communication Services,XLC,2,rs + opciones,23.18,23.42,23.07,2.0,,1.04,1.013,3.88,,,0.203,https://www.tradingview.com/chart/?symbol=CMCSA
CMG,Consumer Cyclical,XLY,2,rs + opciones,33.43,33.76,33.26,2.0,,1.093,1.016,9.46,,,0.243,https://www.tradingview.com/chart/?symbol=CMG
