ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
ANF,4,Near Discount,79.52,1.0,120385.0,51.6,Alcista Debil
GOLD,3,Discount,40.46,2.0,30626.0,45.1,Alcista Debil
HMY,3,Near Discount,15.34,1.0,23223.0,38.9,Alcista Debil
BYMA.BA,3,Discount,285.0,1.0,285.0,41.9,Alcista Debil
