ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
PAGS,4,Discount,9.05,3.0,4738.0,50.6,Alcista Debil
COIN,4,Discount,159.24,27.0,9263.0,47.0,Alcista Debil
URA,3,Discount,43.18,5.0,13564.0,37.0,Alcista Debil
EWZ,3,Discount,34.18,2.0,26842.0,42.6,Alcista Debil
NIO,3,Discount,4.97,4.0,1951.0,41.1,Alcista Debil
