Ticker,Sector,ETF_Ref,Score,Senales,Precio,Target_1pct,Stop,RR,Absorcion_Vol,RS_vs_ETF,RS_ETF_vs_SPY,Ret_5d_pct,Squeeze_Ratio,Gap_pct,PC_Ratio,TradingView
FDX,Industrials,XLI,4,absorcion + rs + gap + opciones,363.2,366.83,361.38,2.0,2.63,1.049,1.007,3.08,,6.94,0.096,https://www.tradingview.com/chart/?symbol=FDX
MTD,Healthcare,XLV,3,squeeze + gap + opciones,1205.24,1217.3,1199.22,2.0,,,,,0.58,1.42,0.365,https://www.tradingview.com/chart/?symbol=MTD
OKE,Energy,XLE,3,rs + gap + opciones,91.51,92.43,91.05,2.0,,1.037,1.06,7.26,,1.22,0.332,https://www.tradingview.com/chart/?symbol=OKE
BLK,Financial Services,XLF,2,rs + squeeze,968.55,978.24,963.71,2.0,,1.033,1.019,2.68,0.592,,,https://www.tradingview.com/chart/?symbol=BLK
EXPD,Industrials,XLI,2,rs + opciones,145.7,147.16,144.97,2.0,,1.038,1.007,2.04,,,0.434,https://www.tradingview.com/chart/?symbol=EXPD
BBWI,Consumer Cyclical,XLY,2,squeeze + opciones,19.92,20.12,19.82,2.0,,,,,0.531,,0.5,https://www.tradingview.com/chart/?symbol=BBWI
AON,Financial Services,XLF,2,squeeze + opciones,319.98,323.18,318.38,2.0,,,,,0.548,,0.239,https://www.tradingview.com/chart/?symbol=AON
FTV,Technology,XLK,2,rs + opciones,55.43,55.98,55.15,2.0,,1.049,1.007,3.11,,,0.337,https://www.tradingview.com/chart/?symbol=FTV
FFIV,Technology,XLK,2,rs + opciones,288.46,291.34,287.02,2.0,,1.035,1.007,1.67,,,0.06,https://www.tradingview.com/chart/?symbol=FFIV
HWM,Industrials,XLI,2,squeeze + opciones,231.94,234.26,230.78,2.0,,,,,0.596,,0.177,https://www.tradingview.com/chart/?symbol=HWM
KR,Consumer Defensive,XLP,2,squeeze + opciones,73.47,74.2,73.1,2.0,,,,,0.598,,0.088,https://www.tradingview.com/chart/?symbol=KR
MCO,Financial Services,XLF,2,squeeze + opciones,436.34,440.7,434.16,2.0,,,,,0.575,,0.212,https://www.tradingview.com/chart/?symbol=MCO
MCHP,Technology,XLK,2,squeeze + opciones,63.86,64.5,63.54,2.0,,,,,0.581,,0.134,https://www.tradingview.com/chart/?symbol=MCHP
MRNA,Healthcare,XLV,2,squeeze + opciones,52.83,53.36,52.57,2.0,,,,,0.462,,0.153,https://www.tradingview.com/chart/?symbol=MRNA
WM,Industrials,XLI,2,squeeze + opciones,234.01,236.35,232.84,2.0,,,,,0.585,,0.314,https://www.tradingview.com/chart/?symbol=WM
