ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
PAGS,3,Discount,8.95,3.0,4446.0,38.2,Alcista Debil
META,3,Discount,602.61,24.0,37420.0,41.5,Alcista Debil
GOLD,3,Discount,39.68,2.0,29568.0,36.1,Alcista Debil
ETHA,3,Discount,15.93,5.0,4748.0,38.2,Alcista Debil
