ticker,score,zona,precio,ratio,precio_ars,rsi,estructura
SLV,4,Discount,66.66,1.0,99597.0,45.2,Alcista Debil
ASTS,4,Discount,73.9,1.0,110414.0,41.1,Alcista Debil
GOLD,3,Near Discount,45.19,2.0,33759.0,47.3,Alcista Debil
BMA,3,Discount,72.0,10.0,10758.0,38.8,Alcista Debil
SUPV,3,Near Discount,8.23,5.0,2459.0,34.1,Alcista Debil
CRES.BA,3,Discount,1694.0,1.0,1694.0,46.4,Alcista Debil
EDN.BA,3,Near Discount,1884.0,1.0,1884.0,40.2,Alcista Debil
COME.BA,3,Near Discount,45.35,1.0,45.35,40.5,Alcista Debil
